id,Elevation,Aspect,Slope,Wilderness,Soil_Type,Hillshade_9am,Hillshade_noon,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Fire_Points,Label
4918,elevation_ultra,aspect_low,slope_ultra,rawah,como_b,hillshade_9am_min,hillnoon_min,5,4,mid,1
4919,elevation_ultra,aspect_ultra,slope_ultra,rawah,como_a,hillshade_9am_min,hillnoon_min,6,4,mid,2
4920,elevation_high,aspect_low,slope_low,comanche,leighcan_g,hillshade_9am_min,hillnoon_max,4,2,low,2
4921,elevation_high,aspect_high,slope_ultra,comanche,catamount_a,hillshade_9am_max,hillnoon_min,3,3,mid,5
4922,elevation_high,aspect_medium,slope_medium,comanche,catamount_a,hillshade_9am_max,hillnoon_min,1,0,mid,5
4923,elevation_high,aspect_low,slope_medium,comanche,leighcan_c,hillshade_9am_min,hillnoon_min,4,2,mid,1
4924,elevation_low,aspect_medium,slope_low,cache,bullwark_a,hillshade_9am_min,hillnoon_max,0,0,low,4
4925,elevation_medium,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,low,3
4926,elevation_medium,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,5,4,low,3
4927,elevation_low,aspect_low,slope_low,cache,gateview_a,hillshade_9am_min,hillnoon_max,0,0,low,4
4928,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,4,low,3
4929,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,low,3
4930,elevation_medium,aspect_low,slope_high,cache,vanet_c,hillshade_9am_min,hillnoon_min,5,4,mid,3
4931,elevation_low,aspect_low,slope_medium,cache,vanet_c,hillshade_9am_min,hillnoon_min,4,4,mid,4
4932,elevation_low,aspect_medium,slope_high,cache,vanet_c,hillshade_9am_max,hillnoon_min,4,4,mid,4
4933,elevation_low,aspect_medium,slope_high,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
4934,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
4935,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,3,3,mid,4
4936,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,2,1,mid,4
4937,elevation_low,aspect_ultra,slope_low,cache,ratake_a,hillshade_9am_min,hillnoon_min,0,0,mid,4
4938,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,3,mid,3
4939,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,mid,3
4940,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,mid,3
4941,elevation_low,aspect_low,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,3,mid,3
4942,elevation_medium,aspect_ultra,slope_low,cache,vanet_c,hillshade_9am_min,hillnoon_max,2,3,low,3
4943,elevation_low,aspect_low,slope_medium,cache,vanet_c,hillshade_9am_min,hillnoon_min,2,1,low,3
4944,elevation_low,aspect_low,slope_low,cache,vanet_c,hillshade_9am_min,hillnoon_min,0,0,low,4
4945,elevation_medium,aspect_medium,slope_ultra,cache,vanet_c,hillshade_9am_max,hillnoon_min,4,4,low,3
4946,elevation_low,aspect_low,slope_high,cache,haploborolis_a,hillshade_9am_min,hillnoon_min,0,0,low,4
4947,elevation_low,aspect_low,slope_high,cache,pachic_a,hillshade_9am_min,hillnoon_min,0,0,low,4
4948,elevation_low,aspect_low,slope_ultra,cache,pachic_a,hillshade_9am_min,hillnoon_min,0,0,low,4
4949,elevation_low,aspect_ultra,slope_medium,cache,bullwark_a,hillshade_9am_min,hillnoon_max,0,0,low,6
4950,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,1,low,6
4951,elevation_low,aspect_medium,slope_medium,cache,ratake_a,hillshade_9am_max,hillnoon_min,0,0,mid,4
4952,elevation_low,aspect_low,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,0,mid,4
4953,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,mid,6
4954,elevation_ultra,aspect_high,slope_low,rawah,leighcan_i,hillshade_9am_max,hillnoon_max,2,0,high,7
4955,elevation_high,aspect_ultra,slope_high,comanche,leighcan_b,hillshade_9am_min,hillnoon_min,2,1,low,2
4956,elevation_high,aspect_high,slope_ultra,comanche,catamount_a,hillshade_9am_max,hillnoon_min,3,2,mid,5
4957,elevation_low,aspect_low,slope_low,cache,bullwark_a,hillshade_9am_min,hillnoon_max,0,0,low,4
4958,elevation_low,aspect_medium,slope_high,cache,ratake_a,hillshade_9am_max,hillnoon_min,2,1,low,3
4959,elevation_low,aspect_low,slope_low,cache,ratake_a,hillshade_9am_min,hillnoon_max,0,0,low,4
4960,elevation_low,aspect_ultra,slope_high,cache,vanet_a,hillshade_9am_min,hillnoon_max,3,2,low,6
4961,elevation_low,aspect_high,slope_high,cache,vanet_a,hillshade_9am_min,hillnoon_max,4,3,low,6
4962,elevation_low,aspect_ultra,slope_high,cache,vanet_a,hillshade_9am_min,hillnoon_max,4,4,low,6
4963,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,4,low,3
4964,elevation_medium,aspect_low,slope_high,cache,vanet_c,hillshade_9am_min,hillnoon_min,5,4,low,3
4965,elevation_medium,aspect_low,slope_medium,cache,vanet_c,hillshade_9am_min,hillnoon_min,4,4,mid,3
4966,elevation_medium,aspect_low,slope_high,cache,vanet_c,hillshade_9am_min,hillnoon_min,4,4,mid,4
4967,elevation_low,aspect_medium,slope_high,cache,vanet_c,hillshade_9am_max,hillnoon_min,4,4,mid,4
4968,elevation_low,aspect_medium,slope_high,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
4969,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
4970,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
4971,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
4972,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
4973,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,2,1,mid,4
4974,elevation_low,aspect_medium,slope_low,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,0,0,mid,4
4975,elevation_low,aspect_low,slope_low,cache,ratake_a,hillshade_9am_min,hillnoon_max,0,0,mid,4
4976,elevation_low,aspect_low,slope_high,cache,vanet_c,hillshade_9am_min,hillnoon_min,1,3,mid,3
4977,elevation_low,aspect_ultra,slope_medium,cache,cryaquolis_a,hillshade_9am_min,hillnoon_min,0,0,low,6
4978,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,1,low,6
4979,elevation_medium,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,low,6
4980,elevation_medium,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,low,6
4981,elevation_medium,aspect_ultra,slope_high,cache,vanet_c,hillshade_9am_min,hillnoon_max,4,4,low,6
4982,elevation_medium,aspect_ultra,slope_medium,cache,vanet_c,hillshade_9am_min,hillnoon_max,4,4,low,6
4983,elevation_medium,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,low,3
4984,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,low,3
4985,elevation_low,aspect_low,slope_medium,cache,haploborolis_a,hillshade_9am_min,hillnoon_min,0,0,low,4
4986,elevation_low,aspect_ultra,slope_high,cache,pachic_a,hillshade_9am_min,hillnoon_min,0,0,low,4
4987,elevation_low,aspect_medium,slope_ultra,cache,vanet_a,hillshade_9am_max,hillnoon_min,0,0,low,4
4988,elevation_low,aspect_medium,slope_medium,cache,pachic_a,hillshade_9am_max,hillnoon_min,0,0,low,4
4989,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,low,6
4990,elevation_low,aspect_medium,slope_ultra,cache,ratake_a,hillshade_9am_max,hillnoon_min,2,3,mid,6
4991,elevation_low,aspect_medium,slope_high,cache,ratake_a,hillshade_9am_max,hillnoon_min,0,0,mid,4
4992,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,0,mid,6
4993,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,4,low,6
4994,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,0,low,6
4995,elevation_ultra,aspect_medium,slope_low,rawah,leighcan_i,hillshade_9am_max,hillnoon_max,0,0,high,7
4996,elevation_ultra,aspect_medium,slope_low,rawah,leighcan_i,hillshade_9am_min,hillnoon_max,0,0,high,7
4997,elevation_ultra,aspect_low,slope_high,rawah,leighcan_i,hillshade_9am_min,hillnoon_min,0,0,high,7
4998,elevation_high,aspect_low,slope_ultra,rawah,como_a,hillshade_9am_min,hillnoon_min,2,2,high,1
4999,elevation_high,aspect_high,slope_low,rawah,como_a,hillshade_9am_max,hillnoon_max,6,4,mid,2
5000,elevation_high,aspect_high,slope_high,comanche,catamount_b,hillshade_9am_max,hillnoon_max,4,4,mid,5
5001,elevation_high,aspect_ultra,slope_high,comanche,leighcan_c,hillshade_9am_min,hillnoon_min,4,4,mid,2
5002,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,2,low,3
5003,elevation_medium,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,low,3
5004,elevation_low,aspect_low,slope_medium,cache,ratake_a,hillshade_9am_min,hillnoon_min,4,3,low,3
5005,elevation_low,aspect_medium,slope_low,cache,ratake_a,hillshade_9am_max,hillnoon_min,0,0,low,4
5006,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,3,low,3
5007,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_max,4,4,low,3
5008,elevation_medium,aspect_ultra,slope_high,cache,vanet_c,hillshade_9am_min,hillnoon_min,5,4,low,3
5009,elevation_low,aspect_low,slope_low,cache,gateview_a,hillshade_9am_min,hillnoon_max,0,0,low,4
5010,elevation_low,aspect_ultra,slope_medium,cache,vanet_a,hillshade_9am_min,hillnoon_max,2,1,low,6
5011,elevation_low,aspect_ultra,slope_low,cache,vanet_a,hillshade_9am_min,hillnoon_max,2,3,low,6
5012,elevation_low,aspect_high,slope_high,cache,vanet_a,hillshade_9am_min,hillnoon_max,3,1,low,6
5013,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,4,low,3
5014,elevation_medium,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_max,4,4,low,3
5015,elevation_low,aspect_ultra,slope_low,cache,cryaquolis_a,hillshade_9am_min,hillnoon_max,0,0,mid,4
5016,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,4,mid,3
5017,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,5,3,mid,3
5018,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,5,3,mid,3
5019,elevation_medium,aspect_medium,slope_high,cache,vanet_c,hillshade_9am_max,hillnoon_min,4,4,mid,4
5020,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
5021,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
5022,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
5023,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
5024,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,3,3,mid,4
5025,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,2,2,mid,4
5026,elevation_low,aspect_medium,slope_high,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,2,1,mid,4
5027,elevation_low,aspect_medium,slope_medium,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,1,0,mid,4
5028,elevation_low,aspect_medium,slope_low,cache,haploborolis_a,hillshade_9am_min,hillnoon_min,0,0,mid,4
5029,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,3,mid,3
5030,elevation_medium,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,1,mid,3
5031,elevation_low,aspect_medium,slope_medium,cache,vanet_c,hillshade_9am_max,hillnoon_min,0,0,low,4
5032,elevation_low,aspect_medium,slope_medium,cache,cryaquolis_a,hillshade_9am_max,hillnoon_min,0,0,low,4
5033,elevation_low,aspect_ultra,slope_medium,cache,bullwark_a,hillshade_9am_min,hillnoon_min,1,1,low,6
5034,elevation_low,aspect_ultra,slope_medium,cache,haploborolis_a,hillshade_9am_min,hillnoon_min,0,0,low,4
5035,elevation_low,aspect_ultra,slope_ultra,cache,pachic_a,hillshade_9am_min,hillnoon_min,0,1,low,6
5036,elevation_low,aspect_low,slope_medium,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,0,low,6
5037,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,low,6
5038,elevation_low,aspect_low,slope_medium,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,0,mid,4
5039,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,mid,6
5040,elevation_low,aspect_ultra,slope_high,cache,vanet_c,hillshade_9am_min,hillnoon_min,4,4,mid,6
5041,elevation_ultra,aspect_medium,slope_low,rawah,leighcan_i,hillshade_9am_min,hillnoon_max,0,0,high,7
5042,elevation_ultra,aspect_low,slope_high,rawah,leighcan_i,hillshade_9am_min,hillnoon_min,1,0,high,7
5043,elevation_ultra,aspect_low,slope_ultra,rawah,como_b,hillshade_9am_min,hillnoon_min,5,4,mid,7
5044,elevation_ultra,aspect_low,slope_ultra,rawah,como_b,hillshade_9am_min,hillnoon_min,5,4,mid,7
5045,elevation_high,aspect_medium,slope_high,comanche,catamount_a,hillshade_9am_max,hillnoon_min,3,1,mid,5
5046,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,1,1,low,3
5047,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,3,low,3
5048,elevation_medium,aspect_ultra,slope_low,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,low,3
5049,elevation_low,aspect_low,slope_medium,cache,ratake_a,hillshade_9am_min,hillnoon_min,3,3,low,3
5050,elevation_low,aspect_medium,slope_medium,cache,ratake_a,hillshade_9am_max,hillnoon_min,0,0,low,4
5051,elevation_low,aspect_medium,slope_low,cache,ratake_a,hillshade_9am_min,hillnoon_min,0,0,low,4
5052,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,3,low,3
5053,elevation_medium,aspect_low,slope_high,cache,vanet_c,hillshade_9am_min,hillnoon_min,5,4,low,3
5054,elevation_low,aspect_low,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,1,low,3
5055,elevation_low,aspect_medium,slope_low,cache,gateview_a,hillshade_9am_max,hillnoon_min,0,0,low,4
5056,elevation_low,aspect_high,slope_high,cache,vanet_a,hillshade_9am_min,hillnoon_max,4,3,low,6
5057,elevation_low,aspect_medium,slope_medium,cache,cathedral_a,hillshade_9am_max,hillnoon_min,0,0,mid,4
5058,elevation_low,aspect_ultra,slope_low,cache,cryaquolis_a,hillshade_9am_min,hillnoon_max,0,0,mid,4
5059,elevation_low,aspect_medium,slope_ultra,cache,bullwark_a,hillshade_9am_max,hillnoon_min,4,4,mid,3
5060,elevation_medium,aspect_medium,slope_high,cache,vanet_c,hillshade_9am_max,hillnoon_min,4,4,mid,4
5061,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
5062,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
5063,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,3,mid,4
5064,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,3,mid,4
5065,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,3,3,mid,4
5066,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,3,2,mid,4
5067,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,2,1,mid,4
5068,elevation_low,aspect_medium,slope_high,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,2,1,mid,4
5069,elevation_low,aspect_low,slope_medium,cache,haploborolis_a,hillshade_9am_min,hillnoon_min,1,0,mid,4
5070,elevation_low,aspect_ultra,slope_low,cache,ratake_a,hillshade_9am_min,hillnoon_min,0,0,mid,4
5071,elevation_medium,aspect_low,slope_medium,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,1,mid,3
5072,elevation_medium,aspect_low,slope_low,cache,vanet_c,hillshade_9am_min,hillnoon_min,0,0,mid,3
5073,elevation_medium,aspect_low,slope_medium,cache,vanet_c,hillshade_9am_min,hillnoon_min,3,3,low,3
5074,elevation_low,aspect_medium,slope_medium,cache,vanet_c,hillshade_9am_max,hillnoon_min,0,0,low,4
5075,elevation_low,aspect_low,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,3,low,6
5076,elevation_low,aspect_medium,slope_high,cache,vanet_a,hillshade_9am_max,hillnoon_min,1,2,low,6
5077,elevation_low,aspect_ultra,slope_high,cache,bullwark_b,hillshade_9am_min,hillnoon_min,3,4,mid,6
5078,elevation_low,aspect_low,slope_ultra,cache,ratake_a,hillshade_9am_min,hillnoon_min,2,3,mid,6
5079,elevation_low,aspect_ultra,slope_medium,cache,bullwark_a,hillshade_9am_min,hillnoon_max,0,0,mid,6
5080,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,1,0,low,6
5081,elevation_low,aspect_medium,slope_ultra,cache,cathedral_a,hillshade_9am_max,hillnoon_min,0,1,low,6
5082,elevation_ultra,aspect_low,slope_medium,rawah,leighcan_i,hillshade_9am_min,hillnoon_min,2,0,high,7
5083,elevation_high,aspect_low,slope_ultra,rawah,como_a,hillshade_9am_min,hillnoon_min,4,4,high,1
5084,elevation_high,aspect_ultra,slope_low,rawah,leighcan_b,hillshade_9am_min,hillnoon_max,0,0,high,1
5085,elevation_ultra,aspect_low,slope_ultra,rawah,como_b,hillshade_9am_min,hillnoon_min,5,4,mid,7
5086,elevation_high,aspect_high,slope_medium,comanche,catamount_b,hillshade_9am_max,hillnoon_max,4,3,mid,5
5087,elevation_high,aspect_medium,slope_low,comanche,catamount_a,hillshade_9am_max,hillnoon_min,1,0,mid,5
5088,elevation_low,aspect_medium,slope_medium,cache,ratake_a,hillshade_9am_max,hillnoon_min,0,0,low,4
5089,elevation_low,aspect_low,slope_low,cache,ratake_a,hillshade_9am_min,hillnoon_min,0,0,low,3
5090,elevation_low,aspect_ultra,slope_medium,cache,ratake_a,hillshade_9am_min,hillnoon_min,0,0,low,3
5091,elevation_medium,aspect_ultra,slope_low,cache,vanet_c,hillshade_9am_min,hillnoon_max,5,4,low,3
5092,elevation_medium,aspect_low,slope_medium,cache,vanet_c,hillshade_9am_min,hillnoon_min,5,4,low,3
5093,elevation_low,aspect_high,slope_low,cache,vanet_a,hillshade_9am_min,hillnoon_max,3,2,low,6
5094,elevation_low,aspect_ultra,slope_high,cache,vanet_a,hillshade_9am_min,hillnoon_max,4,3,low,6
5095,elevation_low,aspect_low,slope_ultra,cache,vanet_a,hillshade_9am_min,hillnoon_min,4,3,low,3
5096,elevation_low,aspect_low,slope_low,cache,cryaquolis_a,hillshade_9am_min,hillnoon_min,0,0,mid,4
5097,elevation_low,aspect_high,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_max,3,3,mid,3
5098,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,5,3,mid,3
5099,elevation_medium,aspect_medium,slope_high,cache,vanet_c,hillshade_9am_max,hillnoon_min,4,4,mid,4
5100,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
5101,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
5102,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
5103,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,3,mid,4
5104,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,3,3,mid,4
5105,elevation_low,aspect_medium,slope_high,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,3,2,mid,4
5106,elevation_low,aspect_low,slope_medium,cache,haploborolis_a,hillshade_9am_min,hillnoon_min,1,1,mid,4
5107,elevation_low,aspect_low,slope_medium,cache,haploborolis_a,hillshade_9am_min,hillnoon_min,0,0,mid,4
5108,elevation_low,aspect_ultra,slope_medium,cache,ratake_a,hillshade_9am_min,hillnoon_min,0,0,mid,4
5109,elevation_medium,aspect_low,slope_medium,cache,vanet_c,hillshade_9am_max,hillnoon_min,2,1,low,3
5110,elevation_medium,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,low,6
5111,elevation_medium,aspect_ultra,slope_low,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,3,low,6
5112,elevation_low,aspect_ultra,slope_medium,cache,pachic_a,hillshade_9am_min,hillnoon_min,0,0,low,4
5113,elevation_low,aspect_medium,slope_ultra,cache,vanet_a,hillshade_9am_max,hillnoon_min,0,1,low,6
5114,elevation_low,aspect_low,slope_low,cache,pachic_a,hillshade_9am_min,hillnoon_min,0,0,low,4
5115,elevation_low,aspect_low,slope_low,cache,bullwark_b,hillshade_9am_min,hillnoon_min,3,4,mid,6
5116,elevation_low,aspect_low,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,0,mid,4
5117,elevation_low,aspect_ultra,slope_medium,cache,bullwark_a,hillshade_9am_min,hillnoon_max,3,3,mid,6
